Quote_Id,Quote_Date,Quote_Flag,Field_Info1,Field_Info2,Field_Info3,Field_Info4,Coverage_Info1,Coverage_Info2,Coverage_Info3,Sales_Info1,Sales_Info2,Sales_Info3,Sales_Info4,Sales_Info5,Personal_Info1,Personal_Info2,Personal_Info3,Personal_Info4,Personal_Info5,Property_Info1,Property_Info2,Property_Info3,Property_Info4,Property_Info5,Geographic_Info1,Geographic_Info2,Geographic_Info3,Geographic_Info4,Geographic_Info5
36086,26/03/2013,0,F,0.8945,564,N,3,22,J,1,3,15,P,55430,N,24,XM,0,,N,0,S,0,2,4,18,-1,N,NJ
36326,21/01/2015,0,C,0.9108,"1,487",Y,13,22,F,1,5,11,T,38256,N,21,XX,0,,Y,0,R,1,18,9,25,-1,N,IL
36411,1/06/2013,0,B,0.9403,965,N,4,22,D,1,5,1,R,19600,N,8,ZA,0,2,N,0,R,0,5,2,13,25,N,CA
36476,9/04/2014,0,J,0.8922,"1,113",N,5,22,K,0,5,11,T,47291,N,6,ZA,0,2,N,0,J,0,3,7,4,-1,N,TX
37197,4/01/2013,0,F,0.9223,564,N,6,22,E,0,5,6,V,47473,N,6,XD,0,,Y,0,R,1,8,4,18,-1,N,NJ
37301,24/04/2013,0,B,0.9403,965,N,8,22,D,1,5,23,T,32552,N,5,ZA,0,2,N,0,O,0,7,2,4,-1,N,CA
37761,20/10/2014,1,B,0.9153,935,N,5,22,J,1,4,11,K,11800,N,6,ZA,0,2,N,0,A,1,11,2,14,-1,N,CA
37775,23/02/2015,0,B,0.9153,935,N,5,22,E,1,2,20,K,14159,N,6,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
37784,13/01/2015,0,B,0.9153,935,N,15,22,D,1,5,11,T,15841,N,5,ZA,0,2,N,0,O,1,23,2,11,-1,N,CA
37794,22/02/2013,1,F,0.9023,564,N,4,22,E,1,3,14,P,5761,N,5,XR,0,,N,0,N,1,12,4,21,-1,N,NJ
37842,5/05/2014,0,B,0.9153,935,N,5,2,E,1,2,20,K,39782,N,6,ZA,0,2,Y,0,O,1,15,2,6,-1,N,CA
38001,31/07/2014,1,F,1.0006,548,N,9,22,E,0,4,11,Q,39876,N,6,ZN,0,,N,0,J,1,12,4,20,-1,N,NJ
38395,27/11/2014,0,B,0.9153,935,N,4,2,D,1,5,11,T,43525,N,18,ZA,0,2,N,0,O,0,4,2,4,-1,N,CA
38436,28/03/2013,0,E,0.9375,"1,480",N,4,25,K,0,5,10,R,65343,N,6,XW,0,,Y,0,R,1,11,9,25,-1,N,IL
38563,5/10/2013,0,F,0.9919,564,N,3,22,E,1,5,20,K,3747,N,-1,XH,0,,N,0,R,1,5,4,17,-1,N,NJ
38577,31/03/2014,0,F,0.9566,548,N,10,22,E,0,5,20,K,15882,N,8,ZT,0,,Y,0,R,1,14,4,16,-1,N,NJ
38657,7/10/2013,0,B,0.9403,965,N,8,25,J,1,4,4,K,35002,N,4,ZA,0,2,N,0,O,0,18,1,15,-1,N,CA
38699,9/09/2013,0,J,0.9497,"1,165",N,7,22,G,1,5,4,P,20347,N,5,ZA,0,2,N,0,I,0,3,14,9,-1,N,TX
38763,17/07/2013,0,E,0.9487,"1,480",N,7,22,F,1,3,1,T,36644,N,-1,XM,0,,N,0,J,1,4,9,24,-1,N,IL
38898,12/04/2015,0,K,0.887,"1,113",Y,11,22,G,1,5,11,M,5039,N,6,ZR,0,,N,0,J,1,17,14,5,-1,N,TX
39027,23/01/2014,0,F,0.9838,548,N,10,22,G,0,3,20,Q,51858,N,9,ZF,0,2,N,0,N,1,20,4,22,-1,N,NJ
39484,22/01/2013,0,F,0.9223,564,N,11,22,E,1,3,14,V,19651,N,5,XB,0,,N,0,R,0,16,4,21,-1,N,NJ
39796,12/02/2015,0,F,0.9893,548,N,7,22,J,0,3,20,Q,50741,N,5,XD,0,,N,0,Q,0,2,4,20,-1,N,NJ
39868,26/02/2014,0,E,0.9472,"1,487",N,5,22,K,1,5,11,T,33860,N,6,ZA,0,2,N,0,R,0,1,10,23,-1,N,IL
40023,22/01/2013,0,F,0.9223,564,N,15,22,J,1,3,14,P,1503,N,24,XX,0,,N,0,R,1,23,4,21,-1,N,NJ
40328,18/04/2015,0,B,0.9153,935,N,9,22,E,1,3,20,R,33903,N,10,ZA,0,2,Y,0,I,1,23,2,4,-1,N,CA
40338,7/09/2013,0,B,0.9403,965,N,14,22,K,1,3,21,R,56127,N,23,ZA,0,2,N,0,O,1,12,2,14,-1,N,CA
40463,27/08/2013,1,B,0.9403,965,N,3,22,J,0,4,4,P,28329,N,3,ZA,0,2,N,0,R,1,9,2,9,-1,N,CA
40485,23/12/2014,0,J,0.887,"1,113",N,18,22,C,1,5,11,P,48245,N,6,XO,0,,N,0,S,1,17,23,15,-1,N,TX
40529,1/10/2014,0,F,1.0006,548,N,9,22,E,1,5,11,T,63979,N,15,XR,0,,N,0,R,0,8,4,21,-1,N,NJ
40665,25/03/2015,1,F,1.0101,548,N,4,22,J,1,3,20,K,29217,N,5,XW,0,,N,0,N,1,7,4,17,-1,N,NJ
41232,24/01/2014,0,J,0.8922,"1,113",N,15,22,G,1,5,20,V,48638,N,4,ZA,0,2,Y,0,J,0,17,24,15,-1,N,TX
41294,18/02/2014,0,J,0.8922,"1,113",N,15,22,G,1,4,22,P,17019,N,6,XX,0,,Y,0,J,1,14,25,10,-1,N,TX
41464,12/11/2013,0,F,0.9919,564,N,4,22,E,0,5,7,P,40545,N,-1,XM,0,,N,0,R,1,16,4,18,-1,N,NJ
41512,12/03/2013,0,J,0.9769,"1,165",N,14,22,G,1,3,14,P,15118,N,7,XR,0,,Y,0,J,1,19,15,9,-1,N,TX
41573,8/10/2014,0,F,1.0006,548,N,2,22,K,1,4,11,T,16620,N,1,XB,0,,N,0,R,0,1,4,17,-1,N,NJ
41695,14/04/2014,0,B,0.9153,935,N,11,22,D,1,5,11,K,34162,N,-1,ZA,0,2,N,0,O,0,24,2,9,-1,N,CA
41992,15/04/2015,1,C,0.8746,"1,487",Y,13,25,A,1,3,8,V,28398,N,7,XX,0,,N,0,N,1,21,9,23,-1,N,IL
42143,14/05/2015,0,F,1.0101,548,N,2,22,E,0,3,20,Q,59898,N,-1,ZD,0,,N,0,R,1,1,4,16,-1,N,NJ
42411,6/03/2015,0,K,0.887,"1,113",Y,25,22,G,0,5,11,P,55235,N,7,YF,0,,N,0,S,1,24,14,5,-1,N,TX
42480,21/01/2015,0,K,0.887,"1,113",Y,7,22,G,1,5,11,Q,24263,N,16,YF,0,,N,0,J,1,9,14,9,-1,N,TX
42532,1/04/2014,1,F,1.0006,548,N,5,22,E,1,3,20,T,21934,N,25,XR,0,2,N,0,D,0,19,4,21,-1,N,NJ
42609,28/02/2014,1,F,0.9685,548,N,12,22,E,1,3,20,K,7688,N,6,XM,0,,N,0,R,1,23,4,21,-1,N,NJ
42630,6/02/2014,0,B,0.9403,935,N,11,22,E,1,2,20,Q,64676,N,9,ZA,0,2,N,0,O,1,25,2,7,-1,N,CA
42753,14/06/2014,0,J,0.8928,"1,113",N,3,22,F,1,4,11,R,32364,N,6,XB,0,,Y,0,R,1,2,13,6,-1,N,TX
42867,7/05/2013,0,B,0.9403,965,N,6,22,K,1,3,15,K,41178,N,6,ZA,0,2,N,0,O,1,10,2,12,-1,N,CA
43249,11/09/2013,0,F,0.9919,564,N,9,22,E,1,5,4,T,22933,N,7,YF,0,,Y,0,N,1,13,4,18,-1,N,NJ
43393,28/01/2013,0,B,0.9219,965,N,25,22,J,1,5,23,K,48616,N,-1,ZA,0,2,Y,0,O,0,24,1,6,-1,N,CA
43482,2/08/2014,0,E,0.9364,"1,487",N,18,25,A,1,5,11,R,61565,N,6,XR,0,,N,0,R,1,17,9,25,-1,N,IL
43494,29/04/2015,1,B,0.9153,935,N,7,25,E,1,3,20,T,34751,N,20,ZA,0,2,N,0,O,1,13,2,4,-1,N,CA
43770,22/06/2013,1,F,0.9919,564,N,11,22,G,1,3,17,R,22688,N,4,ZR,0,2,N,0,R,1,20,4,22,-1,N,NJ
44551,14/02/2014,0,F,0.9685,548,N,13,22,E,1,5,11,K,2222,N,12,XO,0,,N,0,N,1,19,4,19,-1,N,NJ
44653,27/06/2013,1,E,0.9485,"1,480",N,21,25,A,1,4,1,Q,4314,N,4,XD,0,,N,0,R,1,14,11,24,-1,N,IL
44659,11/04/2015,1,B,0.9153,935,N,5,22,E,1,4,11,R,28118,N,6,ZA,0,2,N,0,O,0,16,2,4,-1,N,CA
44796,17/05/2013,0,F,0.9313,564,N,18,22,J,1,3,15,V,31144,N,-1,XJ,0,,N,0,J,0,25,4,20,-1,N,NJ
45532,22/07/2013,0,E,0.9487,"1,480",N,6,25,K,0,2,17,K,16953,N,25,XD,0,,N,0,R,1,4,9,23,-1,N,IL
45657,2/01/2015,0,J,0.887,"1,113",N,4,22,K,1,5,11,V,56847,N,-1,XR,0,,N,0,J,1,1,3,5,-1,N,TX
45676,23/01/2013,0,F,0.9223,564,N,16,25,E,1,3,14,T,35577,N,22,ZT,0,,Y,0,R,1,22,4,19,-1,N,NJ
45684,23/03/2015,0,K,0.887,"1,113",Y,12,22,F,1,5,11,K,15236,N,-1,ZE,0,,N,0,J,1,20,24,15,-1,N,TX
46108,11/02/2014,0,E,0.9472,"1,487",N,1,22,K,0,5,11,P,10604,N,8,XD,0,,N,0,D,1,3,9,25,-1,N,IL
46136,8/12/2014,0,B,0.9153,935,N,6,2,E,1,2,20,K,45555,N,4,ZA,0,2,N,0,O,1,12,2,10,-1,N,CA
46506,27/04/2013,0,B,0.9403,965,N,7,22,D,1,5,23,R,57556,N,14,ZA,0,2,N,0,O,0,18,2,4,-1,N,CA
46733,3/02/2014,0,B,0.9403,935,N,5,22,E,1,3,20,K,28128,N,-1,ZA,0,2,N,0,O,1,11,2,9,-1,Y,CA
47340,7/06/2013,0,B,0.9403,965,N,15,22,D,1,5,17,Q,29243,N,9,ZA,0,2,N,0,O,0,25,1,6,-1,N,CA
47516,16/10/2013,0,B,0.9403,965,N,21,22,D,1,5,20,T,62575,N,-1,ZA,0,2,Y,0,O,1,22,2,12,-1,N,CA
47532,11/05/2015,1,F,1.0101,548,N,8,22,E,1,3,20,K,43652,N,5,ZR,0,,N,0,D,1,23,4,19,-1,N,NJ
47547,1/03/2014,0,B,0.9153,935,N,12,2,D,0,5,24,R,32379,N,6,ZA,0,2,N,0,O,1,7,2,8,-1,N,CA
47595,15/08/2013,0,B,0.9403,965,N,15,22,D,1,5,21,Q,34361,N,17,ZA,0,2,N,0,O,0,21,1,15,-1,N,CA
48143,31/03/2014,0,J,0.8922,"1,113",N,8,22,G,1,5,11,K,65726,N,20,ZA,0,2,N,0,S,0,4,24,11,-1,N,TX
48271,2/08/2013,1,F,0.9919,564,N,7,2,E,1,3,21,V,48896,N,6,ZF,0,,N,0,R,1,13,4,17,-1,N,NJ
48713,15/07/2014,1,F,1.0006,548,N,7,25,E,1,3,8,P,52144,N,6,XJ,0,,Y,0,R,1,12,4,19,-1,N,NJ
48738,18/05/2015,1,F,1.0101,548,N,7,22,K,0,3,20,K,22635,N,12,XD,0,,N,0,R,0,10,4,20,25,N,NJ
48751,7/05/2015,0,K,0.887,"1,113",Y,7,22,F,1,5,11,Q,64565,N,-1,XB,0,,N,0,J,1,8,24,12,-1,N,TX
49316,9/01/2014,0,B,0.9403,935,N,15,22,D,0,5,24,V,65534,N,5,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
49661,15/10/2014,0,E,0.9108,"1,487",N,6,22,I,0,5,10,T,54433,N,-1,ZG,0,,N,0,R,1,2,11,23,-1,N,IL
49966,25/02/2015,0,K,0.887,"1,113",Y,11,22,F,0,5,11,T,34873,N,-1,XH,0,,N,0,S,1,16,24,14,-1,N,TX
49972,6/05/2013,0,J,0.9691,"1,165",N,2,22,F,1,5,1,K,39958,N,6,ZA,0,2,N,0,I,0,3,25,16,-1,N,TX
50647,3/07/2013,1,B,0.9403,965,N,7,25,E,1,3,17,P,53489,N,6,ZA,0,2,N,0,O,1,21,2,4,-1,N,CA
50689,20/09/2014,1,B,0.9153,935,N,14,22,E,1,3,20,Q,8591,N,5,ZA,0,2,N,0,O,0,24,1,15,-1,N,CA
51258,25/06/2014,0,E,0.9392,"1,487",N,4,22,K,0,5,20,T,67057,N,19,ZA,0,2,N,0,R,0,3,9,23,-1,N,IL
51611,22/07/2013,0,F,0.9919,564,N,5,22,E,0,5,17,K,52076,N,2,XJ,0,,N,0,R,1,6,4,18,-1,N,NJ
51873,2/05/2015,1,F,1.0101,548,N,5,22,A,1,3,20,R,24088,N,11,XB,0,,N,0,R,1,8,4,20,-1,N,NJ
52048,10/02/2014,1,E,0.9472,"1,487",N,4,22,K,1,2,20,V,46000,N,6,ZN,0,2,N,0,R,1,9,11,23,-1,N,IL
52434,22/01/2013,0,F,0.9223,564,N,10,22,E,1,3,14,P,42830,N,15,ZC,0,,N,0,R,1,21,4,22,-1,N,NJ
52713,1/04/2014,0,B,0.9153,935,N,11,22,D,0,5,11,P,60873,N,6,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
52737,7/07/2014,1,F,1.0006,548,N,2,25,E,1,4,11,K,12106,N,8,XM,0,,N,0,R,1,3,4,16,-1,N,NJ
53126,23/07/2014,0,E,0.9392,"1,487",N,14,2,G,1,5,11,T,33649,N,12,ZC,0,,N,0,R,1,13,8,23,-1,N,IL
53190,14/01/2014,0,E,0.9472,"1,487",N,3,22,K,1,5,7,P,40115,N,7,ZA,0,2,N,0,R,0,9,9,25,-1,N,IL
53206,13/05/2013,1,F,0.9313,564,N,6,22,E,1,4,1,K,17989,N,6,XJ,0,,N,0,R,0,4,4,20,-1,N,NJ
53358,3/09/2013,0,B,0.9403,965,N,15,2,D,0,5,4,P,49606,N,-1,ZA,0,2,N,0,O,1,23,2,12,-1,N,CA
53566,11/02/2013,1,F,0.9023,564,N,6,22,G,1,3,16,K,42591,N,6,ZT,0,,Y,0,D,1,12,4,20,-1,N,NJ
53731,1/02/2014,1,B,0.9403,935,N,16,22,D,1,5,20,R,9509,N,8,ZA,0,2,Y,0,O,1,23,2,4,-1,N,CA
53920,10/03/2014,1,J,0.8922,"1,113",N,6,22,F,1,3,20,K,57896,N,11,ZJ,0,,N,0,J,1,9,14,5,-1,Y,TX
54340,29/05/2014,0,B,0.9153,935,N,9,22,D,1,2,20,Q,52147,N,6,ZA,0,2,N,0,O,0,23,2,9,-1,N,CA
54417,31/10/2013,0,F,0.9919,564,N,16,22,E,1,3,20,Q,67015,N,10,ZK,0,2,N,0,R,1,18,4,22,-1,N,NJ
54579,6/03/2014,1,F,0.9566,548,N,9,25,E,0,2,20,Q,28902,N,10,XZ,0,2,N,0,R,1,5,4,17,-1,N,NJ
54668,22/10/2014,1,E,0.9108,"1,487",N,5,22,K,1,4,11,T,7331,N,5,XM,0,,N,0,S,1,6,9,25,-1,N,IL
54923,31/03/2014,0,B,0.9153,935,N,14,22,E,0,3,20,K,15341,N,6,ZA,0,2,N,0,O,1,21,2,11,-1,N,CA
55135,31/05/2013,1,F,0.9313,564,N,7,22,E,1,3,17,Q,16634,N,6,XW,0,,Y,0,R,1,7,4,17,-1,N,NJ
55412,4/01/2014,0,B,0.9403,935,N,16,22,E,1,3,20,R,58619,N,-1,ZA,0,2,N,0,O,1,25,2,13,-1,N,CA
56014,7/04/2014,0,F,1.0006,548,N,12,22,E,1,5,11,R,9069,N,18,ZR,0,2,N,0,R,1,17,4,16,-1,N,NJ
56154,27/02/2014,0,B,0.9403,935,N,9,22,D,0,5,11,Q,18827,N,6,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
56591,18/05/2013,0,B,0.9403,965,N,11,22,D,0,5,1,P,35830,N,-1,ZA,0,2,N,0,O,1,17,2,4,-1,N,CA
56954,24/11/2014,1,F,1.0006,548,N,9,22,E,1,3,20,K,52902,N,11,XJ,0,,Y,0,R,0,18,4,21,-1,N,NJ
57074,9/02/2013,0,B,0.9403,965,N,6,22,E,0,5,24,R,36062,N,-1,ZA,0,2,N,0,D,1,14,2,8,-1,N,CA
57364,5/04/2013,1,B,0.9403,965,N,7,22,E,0,4,23,V,28744,N,6,ZA,0,2,N,0,O,0,12,2,7,-1,N,CA
57846,29/09/2014,0,J,0.8928,"1,113",N,2,22,K,1,4,22,K,19454,N,9,ZT,0,,N,0,R,1,2,14,6,-1,N,TX
58064,16/06/2013,0,B,0.9403,965,N,7,25,D,0,5,1,K,45802,N,6,ZA,0,2,N,0,O,1,11,2,13,-1,N,CA
58115,1/04/2014,0,F,1.0006,548,N,10,22,E,1,3,20,T,56419,N,25,ZT,0,,N,0,R,0,3,4,20,25,N,NJ
58199,16/09/2013,1,F,0.9919,564,N,5,22,E,1,3,20,V,44612,N,7,XM,0,,N,0,R,1,2,4,17,-1,N,NJ
58367,6/11/2014,0,B,0.9153,935,N,14,2,D,1,5,11,Q,57284,N,8,ZA,0,2,N,0,O,1,22,2,10,-1,N,CA
58660,23/09/2013,0,B,0.9403,965,N,15,22,D,1,5,4,K,46346,N,22,ZA,0,2,N,0,I,0,24,2,13,-1,N,CA
59177,6/09/2014,0,J,0.8928,"1,113",N,6,22,K,1,5,11,R,42235,N,5,XO,0,,N,0,O,1,8,6,5,-1,N,TX
59198,29/03/2013,1,B,0.9403,965,N,9,22,K,1,3,15,T,41489,N,6,ZA,0,2,N,0,O,1,23,2,4,-1,N,CA
59207,28/09/2014,0,B,0.9153,935,N,22,22,D,1,5,11,M,9963,N,8,ZA,0,2,Y,0,O,1,24,2,4,-1,N,CA
59695,18/03/2015,0,K,0.887,"1,113",Y,18,22,A,0,5,11,T,51146,N,20,XH,0,,N,0,J,1,14,14,7,-1,N,TX
60025,23/06/2014,0,J,0.8928,"1,113",N,2,22,K,1,5,11,K,57498,N,6,XX,0,,N,0,R,1,5,18,4,-1,N,TX
60442,17/01/2013,0,B,0.9219,965,N,5,22,E,0,4,23,T,24165,N,-1,ZA,0,2,N,0,D,1,5,2,10,-1,N,CA
60488,28/01/2014,0,F,0.9838,548,N,11,22,J,1,3,20,P,1634,N,6,YF,0,,N,0,R,1,19,4,18,-1,N,NJ
60522,31/10/2013,0,E,0.9482,"1,480",N,3,22,K,1,3,7,Q,42153,Y,6,ZH,0,,N,0,R,1,2,12,23,-1,N,IL
60557,18/10/2013,0,F,0.9919,564,N,9,22,G,0,3,16,V,24284,N,9,XQ,0,,N,0,J,0,17,4,22,-1,N,NJ
60604,31/03/2014,1,B,0.9153,935,N,12,22,E,1,3,20,Q,25815,N,6,ZA,0,2,N,0,O,1,21,2,4,-1,N,CA
60763,27/08/2013,1,B,0.9403,965,N,14,22,E,0,3,21,P,1224,N,6,ZA,0,2,N,0,D,0,24,2,12,-1,N,CA
60978,4/10/2014,0,F,1.0006,548,N,4,22,E,1,5,11,R,30515,N,-1,XC,0,,N,0,R,1,3,4,17,-1,N,NJ
61184,3/01/2014,1,F,0.9838,548,N,1,2,K,1,3,20,V,28538,N,4,XR,0,,N,0,N,1,2,4,20,-1,N,NJ
61302,10/07/2014,0,F,1.0006,548,N,9,22,E,1,5,11,Q,18374,N,7,XM,0,,N,0,N,1,11,4,17,-1,N,NJ
61487,8/04/2014,0,B,0.9153,935,N,10,22,K,0,2,20,V,42659,N,11,ZA,0,2,N,0,O,0,21,1,6,-1,N,CA
61600,28/04/2015,0,K,0.887,"1,113",Y,3,2,F,0,5,11,P,32352,N,-1,XR,0,,Y,0,I,1,6,14,6,-1,N,TX
61911,20/08/2013,0,J,0.9691,"1,165",N,5,22,F,1,4,4,P,30020,N,3,XX,0,,N,0,J,1,2,14,5,-1,N,TX
61927,9/01/2014,0,E,0.9472,"1,487",N,5,22,K,0,5,7,K,65543,N,5,ZN,0,,N,0,J,1,7,9,25,-1,N,IL
61971,5/09/2014,0,F,1.0006,548,N,5,2,E,1,4,11,K,33590,N,-1,XM,0,,N,0,R,1,14,4,17,-1,N,NJ
61984,21/08/2013,0,J,0.9691,"1,165",N,12,22,G,1,5,4,P,22471,N,5,ZF,0,,N,0,J,1,12,16,4,-1,N,TX
62128,11/07/2014,0,J,0.8928,"1,113",N,6,22,F,1,5,11,V,66392,N,24,ZA,0,2,N,0,R,0,10,17,4,-1,N,TX
62303,11/09/2014,0,F,1.0006,548,N,7,22,E,1,5,11,Q,44417,N,13,XR,0,,N,0,R,1,13,4,16,-1,N,NJ
62580,18/06/2013,0,B,0.9403,965,N,25,25,E,1,3,17,T,52681,N,-1,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
62661,30/03/2013,0,J,0.9769,"1,165",N,5,22,F,1,5,23,R,26462,N,17,ZA,0,2,N,0,D,0,8,14,5,-1,N,TX
62852,23/01/2014,1,B,0.9403,935,N,8,22,K,1,3,20,Q,4811,N,6,ZA,0,,N,0,O,1,11,2,13,-1,N,CA
63067,10/05/2014,0,J,0.8928,"1,113",N,5,22,K,1,5,22,R,49406,N,-1,XR,0,,N,0,J,1,6,14,6,-1,N,TX
63133,25/10/2013,0,B,0.9403,965,N,11,22,D,1,5,7,V,40434,N,6,ZA,0,2,N,0,O,0,6,2,4,-1,N,CA
63146,24/02/2015,0,K,0.887,"1,113",Y,4,22,K,1,5,11,P,10507,N,3,XR,0,,N,0,S,1,2,22,4,-1,N,TX
63439,20/12/2014,1,B,0.9153,935,N,6,22,E,0,4,10,K,31396,N,6,ZA,0,2,N,0,O,1,15,2,4,-1,N,CA
63590,11/05/2015,0,K,0.887,"1,113",Y,5,25,K,1,4,11,K,13881,N,18,ZT,0,,N,0,S,0,3,6,4,-1,N,TX
64088,13/07/2013,0,F,0.9919,564,N,10,22,E,1,5,17,R,51602,N,5,YF,0,,N,0,N,1,12,4,22,-1,N,NJ
64109,21/05/2014,0,J,0.8928,"1,113",N,6,22,G,1,3,20,T,3818,N,5,XE,0,,N,0,J,1,2,24,12,-1,N,TX
64194,10/11/2014,1,B,0.9153,935,N,6,22,E,1,4,11,K,31852,N,4,ZA,0,,N,0,D,0,17,1,4,-1,N,CA
64271,18/09/2013,0,B,0.9403,965,N,-1,22,E,0,4,4,T,8870,N,6,ZA,0,2,Y,0,O,1,23,2,4,-1,N,CA
64442,9/05/2014,0,B,0.9153,935,N,14,22,E,1,3,20,V,56091,N,6,ZA,0,2,N,0,D,1,25,1,6,-1,N,CA
64477,6/08/2014,0,J,0.8928,"1,113",N,5,22,F,1,5,11,T,13203,N,6,XR,0,,N,0,I,1,10,13,6,-1,N,TX
64507,10/04/2014,0,F,1.0006,548,N,20,22,E,1,2,20,Q,40879,N,16,ZH,0,,N,0,R,1,25,4,21,-1,N,NJ
64678,29/04/2013,0,E,0.9525,"1,480",N,6,25,K,1,4,1,V,19071,N,-1,ZN,0,,N,0,R,1,6,9,23,-1,N,IL
64702,16/12/2014,0,F,1.0005,548,N,4,22,G,0,5,11,P,23708,N,6,XD,0,,N,0,N,0,11,4,20,-1,N,NJ
64822,5/06/2014,0,F,1.0006,548,N,5,25,E,1,4,11,Q,35223,N,-1,ZC,0,,N,0,D,0,9,4,17,-1,N,NJ
64827,21/01/2014,0,B,0.9403,935,N,16,22,E,1,2,20,P,12800,N,6,ZA,0,2,Y,0,D,1,24,2,13,-1,N,CA
64843,31/01/2014,0,B,0.9403,935,N,7,25,D,1,5,20,P,29355,N,7,ZA,0,2,N,0,D,0,24,1,6,-1,N,CA
65878,25/06/2014,0,B,0.9153,935,N,7,22,D,1,5,11,T,18864,N,5,ZA,0,2,N,0,O,0,22,2,7,-1,N,CA
65911,8/06/2014,0,E,0.9392,"1,487",N,8,22,A,1,3,20,M,1771,N,7,ZT,0,2,N,0,R,1,11,9,23,-1,N,IL
66534,8/11/2013,1,B,0.9403,965,N,9,22,E,0,4,7,K,21748,N,25,ZA,0,2,N,0,D,1,23,1,6,-1,N,CA
66787,12/07/2013,0,B,0.9403,965,N,1,22,D,1,5,1,V,12346,N,-1,ZA,0,2,N,0,D,0,21,2,10,-1,N,CA
67142,6/03/2015,0,B,0.9153,935,N,3,22,D,1,5,11,Q,46606,N,25,ZA,0,2,N,0,O,1,19,2,7,-1,N,CA
67155,5/06/2014,0,F,1.0006,548,N,6,22,J,1,5,20,Q,50471,N,-1,XM,0,,N,0,R,1,20,4,19,-1,N,NJ
67361,3/09/2013,0,E,0.9489,"1,480",N,8,22,F,0,5,4,P,14740,N,-1,ZA,0,2,N,0,N,0,17,9,23,-1,N,IL
67586,20/05/2014,0,B,0.9153,935,N,7,25,J,1,4,11,V,35118,N,4,ZA,0,2,Y,0,O,1,15,2,13,-1,N,CA
67771,12/09/2014,0,B,0.9153,935,N,8,22,D,1,5,11,V,53395,N,-1,ZA,0,2,N,0,A,1,19,2,14,-1,N,CA
67843,18/07/2014,0,J,0.8928,"1,113",N,8,25,G,1,4,11,V,24346,N,5,XB,0,,N,0,S,1,9,6,6,-1,N,TX
67850,22/10/2013,0,E,0.9482,"1,480",N,2,2,G,0,3,16,P,52668,N,8,XW,0,,N,0,S,1,12,9,24,25,N,IL
67967,19/12/2013,0,E,0.9472,"1,480",N,6,22,F,1,5,7,Q,60122,N,15,ZA,0,2,N,0,R,0,13,9,25,-1,N,IL
68303,29/08/2013,0,F,0.9919,564,N,12,22,J,0,5,21,T,29792,N,20,YF,0,,N,0,R,1,19,4,19,-1,N,NJ
68374,31/10/2014,0,B,0.9153,935,N,5,22,E,1,3,20,V,35264,N,6,ZA,0,2,N,0,O,1,21,2,7,-1,N,CA
68546,21/04/2014,1,B,0.9153,935,N,15,22,D,0,5,11,K,35552,N,5,ZA,0,2,N,0,O,1,24,1,12,-1,N,CA
68872,3/09/2013,0,B,0.9403,965,N,9,22,E,1,3,21,P,59005,N,6,ZA,0,2,N,0,D,1,18,2,4,-1,N,CA
69234,8/12/2013,0,F,0.9838,564,N,5,22,E,1,3,20,M,66004,N,-1,XX,0,,N,0,N,1,11,4,20,-1,N,NJ
69294,25/01/2015,0,F,1.0005,548,N,7,22,E,1,5,11,P,39990,N,6,ZF,0,,N,0,R,1,10,4,16,-1,N,NJ
69608,13/07/2014,0,J,0.8928,"1,113",N,4,22,K,1,5,11,M,7906,N,7,ZA,0,2,N,0,I,0,3,14,8,-1,N,TX
70301,7/05/2013,1,B,0.9403,965,N,1,2,D,0,5,1,P,50198,N,4,ZA,0,2,N,0,O,1,1,2,13,-1,N,CA
70400,4/02/2015,0,B,0.9153,935,N,9,22,E,1,3,20,T,64464,N,-1,ZA,0,2,Y,0,O,1,15,2,11,-1,N,CA
70661,7/01/2013,1,B,0.9219,965,N,7,25,K,1,4,23,K,41465,N,7,ZA,0,2,N,0,O,1,15,2,7,25,N,CA
70906,25/09/2014,0,B,0.9153,935,N,11,22,D,1,5,11,Q,47681,N,5,ZA,0,2,N,0,D,1,23,1,4,-1,N,CA
71358,5/01/2015,0,F,1.0005,548,N,8,22,E,1,5,11,K,49784,N,6,XR,0,,N,0,R,1,15,4,20,-1,N,NJ
71764,9/05/2015,0,K,0.887,"1,113",Y,25,22,A,1,5,11,R,14163,N,13,XD,0,,Y,0,S,1,16,24,16,-1,N,TX
71950,28/04/2015,1,B,0.9153,935,N,14,22,E,1,3,20,Q,20536,N,7,ZA,0,2,N,0,O,1,22,2,4,-1,N,CA
72165,25/03/2015,0,K,0.887,"1,113",Y,3,22,K,0,5,22,T,37000,N,15,ZA,0,2,N,0,O,0,1,24,14,-1,N,TX
72400,12/03/2014,0,F,0.9566,548,N,10,22,E,1,3,20,T,66213,N,-1,XO,0,,N,0,S,1,16,4,21,-1,N,NJ
72590,17/07/2014,0,J,0.8928,"1,113",N,6,22,B,1,4,11,Q,64654,N,5,XM,0,,N,0,Q,1,1,24,14,-1,N,TX
